extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.4875 0.0044477 
0.4875 0.00444769 
0.462499 0.0123398 
0.462499 0.0123398 
0.437499 0.0197131 
0.437499 0.019713 
0.412498 0.0265353 
0.412498 0.0265352 
0.387498 0.0328288 
0.387498 0.0328288 
0.362498 0.0386155 
0.362498 0.0386154 
0.337498 0.043915 
0.337498 0.043915 
0.312498 0.0487469 
0.312498 0.0487469 
0.287498 0.0531297 
0.287498 0.0531297 
0.262498 0.0570809 
0.262498 0.0570809 
0.237499 0.0606171 
0.237499 0.0606171 
0.212499 0.0637537 
0.212499 0.0637537 
0.187499 0.0665048 
0.187499 0.0665047 
0.162499 0.0688831 
0.162499 0.068883 
0.137499 0.0709 
0.137499 0.0709 
0.112499 0.0725654 
0.112499 0.0725654 
0.0874995 0.0738876 
0.0874995 0.0738876 
0.0624996 0.0748733 
0.0624996 0.0748733 
0.0374998 0.0755276 
0.0374998 0.0755276 
0.0124999 0.0758539 
0.0124999 0.0758539 
-0.0124999 0.0758539 
-0.0124999 0.0758539 
-0.0374998 0.0755276 
-0.0374998 0.0755276 
-0.0624996 0.0748733 
-0.0624996 0.0748733 
-0.0874995 0.0738876 
-0.0874995 0.0738876 
-0.112499 0.0725654 
-0.112499 0.0725654 
-0.137499 0.0709 
-0.137499 0.0709 
-0.162499 0.0688831 
-0.162499 0.068883 
-0.187499 0.0665048 
-0.187499 0.0665047 
-0.212499 0.0637537 
-0.212499 0.0637537 
-0.237499 0.0606171 
-0.237499 0.0606171 
-0.262498 0.0570809 
-0.262498 0.0570809 
-0.287498 0.0531297 
-0.287498 0.0531297 
-0.312498 0.0487469 
-0.312498 0.0487469 
-0.337498 0.043915 
-0.337498 0.043915 
-0.362498 0.0386155 
-0.362498 0.0386154 
-0.387498 0.0328288 
-0.387498 0.0328288 
-0.412498 0.0265353 
-0.412498 0.0265352 
-0.437499 0.0197131 
-0.437499 0.019713 
-0.437499 0.019713 
-0.462499 0.0123398 
-0.462499 0.0123398 
-0.462499 0.0123398 
-0.462499 0.0123397 
-0.4875 0.0044477 
-0.4875 0.00444769 
-0.4875 0.00444768 
-0.4875 0.00444768 
