extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.4875 0.00154467 
0.4625 0.00366702 
0.4375 0.00536649 
0.4125 0.00666704 
0.3875 0.00764392 
0.3625 0.00836418 
0.3375 0.00888463 
0.3125 0.00925327 
0.2875 0.00950918 
0.2625 0.00968329 
0.2375 0.00979937 
0.2125 0.00987523 
0.1875 0.00992382 
0.1625 0.00995433 
0.1375 0.00997311 
0.1125 0.00998442 
0.0875 0.00999109 
0.0625 0.00999489 
0.0375 0.00999692 
0.0125 0.00999779 
-0.0125 0.00999779 
-0.0375 0.00999692 
-0.0625 0.00999489 
-0.0875 0.00999109 
-0.1125 0.00998442 
-0.1375 0.00997311 
-0.1625 0.00995433 
-0.1875 0.00992382 
-0.2125 0.00987523 
-0.2375 0.00979937 
-0.2625 0.00968329 
-0.2875 0.00950918 
-0.3125 0.00925327 
-0.3375 0.00888463 
-0.3625 0.00836418 
-0.3875 0.00764392 
-0.4125 0.00666704 
-0.4375 0.00536649 
-0.4625 0.00366702 
-0.4625 0.00366702 
-0.4875 0.00154467 
