extracted simu data (only one row of particles
file structure:
  y  |  T  

0.975 0.537876 
0.95 0.251873 
0.925 0.104328 
0.9 0.038376 
0.875 0.0124842 
0.85 0.00348026 
0.825 0.000817087 
0.8 0.000156758 
0.775 2.35453e-05 
0.75 2.60696e-06 
0.725 1.88768e-07 
0.7 6.61126e-09 
0.675 5.89836e-38 
0.65 0 
0.625 0 
0.6 0 
0.575 0 
0.55 0 
0.525 0 
0.5 0 
0.475 0 
0.45 0 
0.425 0 
0.4 0 
0.375 0 
0.35 2.52592e-69 
0.325 9.43737e-39 
0.3 6.61126e-09 
0.275 1.88768e-07 
0.25 2.60696e-06 
0.225 2.35453e-05 
0.2 0.000156758 
0.175 0.000817087 
0.15 0.00348026 
0.125 0.0124842 
0.1 0.038376 
0.075 0.104328 
0.05 0.251873 
0.025 0.537876 
