extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.475002 0.0118387 
0.475003 0.0118387 
0.475003 0.0118386 
0.475002 0.0118387 
0.449812 0.0230654 
0.449812 0.0230654 
0.449812 0.0230653 
0.449812 0.0230653 
0.424593 0.0337131 
0.424593 0.0337131 
0.424593 0.033713 
0.424593 0.0337131 
0.399409 0.0437323 
0.399409 0.0437322 
0.399409 0.0437323 
0.399409 0.0437322 
0.374264 0.0531253 
0.374264 0.0531253 
0.374264 0.0531253 
0.374264 0.0531253 
0.349157 0.061904 
0.349156 0.061904 
0.349157 0.0619041 
0.349157 0.061904 
0.324084 0.070071 
0.324083 0.0700709 
0.324084 0.0700708 
0.324084 0.070071 
0.299042 0.0776263 
0.299042 0.0776262 
0.299042 0.0776261 
0.299042 0.0776263 
0.27403 0.0845699 
0.27403 0.0845699 
0.27403 0.0845697 
0.27403 0.0845699 
0.249043 0.0909017 
0.249043 0.0909016 
0.249043 0.0909015 
0.249043 0.0909017 
0.224079 0.0966227 
0.224079 0.0966226 
0.224079 0.0966225 
0.224079 0.0966227 
0.199135 0.101735 
0.199135 0.101735 
0.199135 0.101734 
0.199135 0.101734 
0.174209 0.10624 
0.174209 0.106239 
0.174209 0.106239 
0.174209 0.106239 
0.149296 0.110139 
0.149296 0.110139 
0.149296 0.110138 
0.149296 0.110138 
0.124396 0.113432 
0.124396 0.113432 
0.124396 0.113432 
0.0995049 0.116122 
0.0995049 0.116122 
0.0995049 0.116122 
0.0746219 0.118211 
0.0746219 0.118211 
0.0746219 0.118211 
0.0746219 0.118211 
0.0497447 0.119701 
0.0497447 0.119701 
0.0248714 0.120594 
0.0248714 0.120594 
0.0248714 0.120594 
0 0.120892 
-0.0248714 0.120594 
-0.0248714 0.120594 
-0.0248714 0.120594 
-0.0497447 0.119701 
-0.0497447 0.119701 
-0.0746219 0.118211 
-0.0746219 0.118211 
-0.0746219 0.118211 
-0.0746219 0.118211 
-0.0995049 0.116122 
-0.0995049 0.116122 
-0.0995049 0.116122 
-0.124396 0.113432 
-0.124396 0.113432 
-0.124396 0.113432 
-0.149296 0.110139 
-0.149296 0.110139 
-0.149296 0.110138 
-0.149296 0.110138 
-0.174209 0.10624 
-0.174209 0.106239 
-0.174209 0.106239 
-0.174209 0.106239 
-0.199135 0.101735 
-0.199135 0.101735 
-0.199135 0.101734 
-0.199135 0.101734 
-0.224079 0.0966227 
-0.224079 0.0966226 
-0.224079 0.0966225 
-0.224079 0.0966227 
-0.249043 0.0909017 
-0.249043 0.0909016 
-0.249043 0.0909015 
-0.249043 0.0909017 
-0.27403 0.0845699 
-0.27403 0.0845699 
-0.27403 0.0845697 
-0.27403 0.0845699 
-0.299042 0.0776263 
-0.299042 0.0776262 
-0.299042 0.0776261 
-0.299042 0.0776263 
-0.324084 0.070071 
-0.324083 0.0700709 
-0.324084 0.0700708 
-0.324084 0.070071 
-0.349157 0.061904 
-0.349156 0.061904 
-0.349157 0.0619041 
-0.349157 0.061904 
-0.374264 0.0531253 
-0.374264 0.0531253 
-0.374264 0.0531253 
-0.374264 0.0531253 
-0.399409 0.0437323 
-0.399409 0.0437322 
-0.399409 0.0437323 
-0.399409 0.0437322 
-0.424593 0.0337131 
-0.424593 0.0337131 
-0.424593 0.033713 
-0.424593 0.0337131 
-0.449812 0.0230654 
-0.449812 0.0230654 
-0.449812 0.0230653 
-0.449812 0.0230653 
-0.475002 0.0118387 
-0.475003 0.0118387 
-0.475003 0.0118386 
-0.475003 0.0118387 
