extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.487456 0.00634917 
0.487456 0.00634919 
0.487456 0.0063492 
0.487456 0.00634919 
0.462437 0.0184854 
0.462437 0.0184854 
0.462437 0.0184855 
0.462437 0.0184854 
0.437422 0.0299919 
0.437422 0.0299918 
0.437422 0.0299918 
0.437422 0.0299919 
0.412411 0.0408595 
0.412411 0.0408594 
0.412411 0.0408593 
0.412411 0.0408594 
0.387404 0.0510881 
0.387404 0.051088 
0.387404 0.0510881 
0.387404 0.0510881 
0.3624 0.0606781 
0.3624 0.0606781 
0.3624 0.0606781 
0.3624 0.0606782 
0.337398 0.0696293 
0.337398 0.0696293 
0.337398 0.0696294 
0.337398 0.0696294 
0.312398 0.0779417 
0.312398 0.0779418 
0.312398 0.0779418 
0.312398 0.0779418 
0.287401 0.0856152 
0.287401 0.0856152 
0.287401 0.0856153 
0.287401 0.0856153 
0.262405 0.0926497 
0.262405 0.0926499 
0.262405 0.0926497 
0.262405 0.0926496 
0.23741 0.0990449 
0.23741 0.0990451 
0.23741 0.0990449 
0.23741 0.0990449 
0.212417 0.104801 
0.212417 0.104801 
0.212417 0.104801 
0.212417 0.104801 
0.187424 0.109917 
0.187424 0.109917 
0.187424 0.109917 
0.162433 0.114394 
0.162433 0.114394 
0.162433 0.114394 
0.137442 0.118232 
0.137442 0.118232 
0.137442 0.118232 
0.137442 0.118232 
0.112452 0.12143 
0.112452 0.12143 
0.112452 0.12143 
0.112452 0.12143 
0.087462 0.123989 
0.087462 0.123989 
0.087462 0.123989 
0.087462 0.123989 
0.0624726 0.125907 
0.0624726 0.125907 
0.0624726 0.125908 
0.0624726 0.125908 
0.0374835 0.127187 
0.0374835 0.127187 
0.0374835 0.127187 
0.0374835 0.127187 
0.0124945 0.127826 
0.0124945 0.127826 
-0.0124945 0.127826 
-0.0124945 0.127826 
-0.0374835 0.127187 
-0.0374835 0.127187 
-0.0374835 0.127187 
-0.0374835 0.127187 
-0.0624726 0.125907 
-0.0624726 0.125907 
-0.0624726 0.125908 
-0.0624726 0.125908 
-0.087462 0.123989 
-0.087462 0.123989 
-0.087462 0.123989 
-0.087462 0.123989 
-0.112452 0.12143 
-0.112452 0.12143 
-0.112452 0.12143 
-0.112452 0.12143 
-0.137442 0.118232 
-0.137442 0.118232 
-0.137442 0.118232 
-0.137442 0.118232 
-0.162433 0.114394 
-0.162433 0.114394 
-0.162433 0.114394 
-0.187424 0.109917 
-0.187424 0.109917 
-0.187424 0.109917 
-0.212417 0.104801 
-0.212417 0.104801 
-0.212417 0.104801 
-0.212417 0.104801 
-0.23741 0.0990449 
-0.23741 0.0990451 
-0.23741 0.0990449 
-0.23741 0.0990449 
-0.262405 0.0926497 
-0.262405 0.0926499 
-0.262405 0.0926497 
-0.262405 0.0926496 
-0.287401 0.0856152 
-0.287401 0.0856152 
-0.287401 0.0856153 
-0.287401 0.0856153 
-0.312398 0.0779417 
-0.312398 0.0779418 
-0.312398 0.0779418 
-0.312398 0.0779418 
-0.337398 0.0696293 
-0.337398 0.0696293 
-0.337398 0.0696294 
-0.337398 0.0696294 
-0.3624 0.0606781 
-0.3624 0.0606781 
-0.3624 0.0606781 
-0.3624 0.0606782 
-0.387404 0.0510881 
-0.387404 0.051088 
-0.387404 0.0510881 
-0.387404 0.0510881 
-0.412411 0.0408595 
-0.412411 0.0408594 
-0.412411 0.0408593 
-0.412411 0.0408594 
-0.437422 0.0299919 
-0.437422 0.0299918 
-0.437422 0.0299918 
-0.437422 0.0299919 
-0.462437 0.0184854 
-0.462437 0.0184854 
-0.462437 0.0184855 
-0.462437 0.0184854 
-0.487456 0.00634917 
-0.487456 0.00634919 
-0.487456 0.0063492 
-0.487456 0.00634919 
