extracted simu data (only one row of particles
file structure:
  y  |  T  

0.99375 0.889436 
0.9875 0.780995 
0.98125 0.676678 
0.975 0.578252 
0.96875 0.487165 
0.9625 0.404481 
0.95625 0.330857 
0.95 0.266551 
0.94375 0.21145 
0.9375 0.165131 
0.93125 0.126928 
0.925 0.0960135 
0.91875 0.0714647 
0.9125 0.0523347 
0.90625 0.0377041 
0.9 0.0267215 
0.89375 0.0186288 
0.8875 0.0127746 
0.88125 0.00861674 
0.875 0.00571703 
0.86875 0.00373108 
0.8625 0.00239521 
0.85625 0.00151257 
0.85 0.000939645 
0.84375 0.000574266 
0.8375 0.000345293 
0.83125 0.000204276 
0.825 0.000118913 
0.81875 6.81174e-05 
0.8125 3.84007e-05 
0.80625 2.13064e-05 
0.8 1.16361e-05 
0.79375 6.2556e-06 
0.7875 3.31085e-06 
0.78125 1.72528e-06 
0.775 8.85263e-07 
0.76875 4.47322e-07 
0.7625 2.22612e-07 
0.75625 1.09119e-07 
0.75 5.26891e-08 
0.74375 2.50643e-08 
0.7375 1.17476e-08 
0.73125 5.42562e-09 
0.725 2.46944e-09 
0.71875 1.10775e-09 
0.7125 4.89807e-10 
0.70625 2.13498e-10 
0.7 9.17468e-11 
0.69375 3.88742e-11 
0.6875 1.62424e-11 
0.68125 6.69266e-12 
0.675 2.71989e-12 
0.66875 1.09031e-12 
0.6625 4.31157e-13 
0.65625 1.6821e-13 
0.65 6.47497e-14 
0.64375 2.45943e-14 
0.6375 9.21896e-15 
0.63125 3.41051e-15 
0.625 1.24533e-15 
0.61875 4.48865e-16 
0.6125 1.59717e-16 
0.60625 5.61081e-17 
0.6 1.94615e-17 
0.59375 6.6656e-18 
0.5875 2.25449e-18 
0.58125 7.53072e-19 
0.575 2.4845e-19 
0.56875 8.0963e-20 
0.5625 2.60623e-20 
0.55625 8.288e-21 
0.55 2.60391e-21 
0.54375 8.083e-22 
0.5375 2.47925e-22 
0.53125 7.51443e-23 
0.525 2.25084e-23 
0.51875 6.66608e-24 
0.5125 1.96197e-24 
0.50625 6.09205e-25 
0.5 3.22245e-25 
0.49375 6.09205e-25 
0.4875 1.96197e-24 
0.48125 6.66608e-24 
0.475 2.25084e-23 
0.46875 7.51443e-23 
0.4625 2.47925e-22 
0.45625 8.083e-22 
0.45 2.60391e-21 
0.44375 8.288e-21 
0.4375 2.60623e-20 
0.43125 8.0963e-20 
0.425 2.4845e-19 
0.41875 7.53072e-19 
0.4125 2.25449e-18 
0.40625 6.6656e-18 
0.4 1.94615e-17 
0.39375 5.61081e-17 
0.3875 1.59717e-16 
0.38125 4.48865e-16 
0.375 1.24533e-15 
0.36875 3.41051e-15 
0.3625 9.21896e-15 
0.35625 2.45943e-14 
0.35 6.47497e-14 
0.34375 1.6821e-13 
0.3375 4.31157e-13 
0.33125 1.09031e-12 
0.325 2.71989e-12 
0.31875 6.69266e-12 
0.3125 1.62424e-11 
0.30625 3.88742e-11 
0.3 9.17468e-11 
0.29375 2.13498e-10 
0.2875 4.89807e-10 
0.28125 1.10775e-09 
0.275 2.46944e-09 
0.26875 5.42562e-09 
0.2625 1.17476e-08 
0.25625 2.50643e-08 
0.25 5.26891e-08 
0.24375 1.09119e-07 
0.2375 2.22612e-07 
0.23125 4.47322e-07 
0.225 8.85263e-07 
0.21875 1.72528e-06 
0.2125 3.31085e-06 
0.20625 6.2556e-06 
0.2 1.16361e-05 
0.19375 2.13064e-05 
0.1875 3.84007e-05 
0.18125 6.81174e-05 
0.175 0.000118913 
0.16875 0.000204276 
0.1625 0.000345293 
0.15625 0.000574266 
0.15 0.000939645 
0.14375 0.00151257 
0.1375 0.00239521 
0.13125 0.00373108 
0.125 0.00571703 
0.11875 0.00861674 
0.1125 0.0127746 
0.10625 0.0186288 
0.1 0.0267215 
0.09375 0.0377041 
0.0875 0.0523347 
0.08125 0.0714647 
0.075 0.0960135 
0.06875 0.126928 
0.0625 0.165131 
0.05625 0.21145 
0.05 0.266551 
0.04375 0.330857 
0.0375 0.404481 
0.03125 0.487165 
0.025 0.578252 
0.01875 0.676678 
0.0125 0.780995 
0.00625 0.889436 
