extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.487361 0.00629587 
0.487361 0.00629584 
0.487361 0.0062958 
0.487361 0.00629582 
0.46209 0.0177675 
0.46209 0.0177675 
0.46209 0.0177675 
0.46209 0.0177675 
0.436861 0.0287126 
0.436861 0.0287127 
0.436862 0.0287126 
0.436861 0.0287126 
0.411674 0.0390159 
0.411674 0.039016 
0.411675 0.0390159 
0.411675 0.0390159 
0.38653 0.048704 
0.38653 0.0487039 
0.38653 0.048704 
0.38653 0.0487039 
0.361425 0.0577793 
0.361425 0.0577792 
0.361425 0.0577793 
0.361425 0.0577793 
0.336355 0.0662438 
0.336355 0.0662438 
0.336355 0.0662438 
0.336355 0.0662438 
0.311319 0.0740974 
0.311318 0.0740974 
0.311319 0.0740973 
0.311319 0.0740975 
0.286312 0.0813402 
0.286312 0.0813401 
0.286312 0.08134 
0.286312 0.0813402 
0.261333 0.0879714 
0.261332 0.0879714 
0.261332 0.0879713 
0.261333 0.0879715 
0.236377 0.0939919 
0.236377 0.0939918 
0.236377 0.0939917 
0.236377 0.0939919 
0.211443 0.0994029 
0.211443 0.0994028 
0.211443 0.0994027 
0.211443 0.0994026 
0.186528 0.104207 
0.186528 0.104207 
0.186528 0.104206 
0.186528 0.104206 
0.161628 0.108405 
0.161628 0.108405 
0.161628 0.108405 
0.161628 0.108405 
0.136741 0.111998 
0.136741 0.111998 
0.136741 0.111998 
0.136741 0.111998 
0.111864 0.114987 
0.111864 0.114987 
0.111864 0.114987 
0.111864 0.114987 
0.0869966 0.117374 
0.0869966 0.117374 
0.0869965 0.117374 
0.0621356 0.119162 
0.0621356 0.119162 
0.0621356 0.119162 
0.0621356 0.119162 
0.0372795 0.120353 
0.0372795 0.120353 
0.0372795 0.120353 
0.0124262 0.120948 
0.0124262 0.120948 
-0.0124262 0.120948 
-0.0124262 0.120948 
-0.0372795 0.120353 
-0.0372795 0.120353 
-0.0372795 0.120353 
-0.0621356 0.119162 
-0.0621356 0.119162 
-0.0621356 0.119162 
-0.0621356 0.119162 
-0.0869966 0.117374 
-0.0869966 0.117374 
-0.0869966 0.117374 
-0.111864 0.114987 
-0.111864 0.114987 
-0.111864 0.114987 
-0.111864 0.114987 
-0.136741 0.111998 
-0.136741 0.111998 
-0.13674 0.111998 
-0.136741 0.111998 
-0.161628 0.108405 
-0.161628 0.108405 
-0.161628 0.108405 
-0.161628 0.108405 
-0.186528 0.104207 
-0.186528 0.104207 
-0.186528 0.104206 
-0.186528 0.104206 
-0.211443 0.0994029 
-0.211443 0.0994028 
-0.211443 0.0994027 
-0.211443 0.0994026 
-0.236377 0.0939919 
-0.236377 0.0939918 
-0.236377 0.0939917 
-0.236377 0.0939919 
-0.261333 0.0879714 
-0.261332 0.0879714 
-0.261332 0.0879713 
-0.261333 0.0879715 
-0.286312 0.0813402 
-0.286312 0.0813401 
-0.286312 0.08134 
-0.286312 0.0813402 
-0.311319 0.0740974 
-0.311318 0.0740974 
-0.311319 0.0740973 
-0.311319 0.0740975 
-0.336355 0.0662438 
-0.336355 0.0662438 
-0.336355 0.0662438 
-0.336355 0.0662438 
-0.361425 0.0577793 
-0.361425 0.0577792 
-0.361425 0.0577793 
-0.361425 0.0577793 
-0.38653 0.048704 
-0.38653 0.0487039 
-0.38653 0.048704 
-0.38653 0.0487039 
-0.411674 0.0390159 
-0.411674 0.039016 
-0.411675 0.0390159 
-0.411675 0.0390159 
-0.436861 0.0287126 
-0.436861 0.0287127 
-0.436862 0.0287126 
-0.436861 0.0287126 
-0.46209 0.0177675 
-0.46209 0.0177675 
-0.46209 0.0177675 
-0.46209 0.0177675 
-0.487361 0.00629587 
-0.487361 0.00629584 
-0.487361 0.0062958 
-0.487361 0.00629582 
