extracted simu data (only one row of particles
file structure:
  y  |  T  

0.995 0.884602 
0.99 0.800929 
0.985 0.715361 
0.98 0.633461 
0.975 0.555947 
0.97 0.48341 
0.965 0.416408 
0.96 0.355287 
0.955 0.300222 
0.95 0.251227 
0.945 0.208168 
0.94 0.170787 
0.935 0.138729 
0.93 0.111566 
0.925 0.0888269 
0.92 0.0700154 
0.915 0.0546362 
0.91 0.0422094 
0.905 0.032284 
0.9 0.0244469 
0.895 0.0183289 
0.89 0.0136064 
0.885 0.0100014 
0.88 0.00727965 
0.875 0.00524711 
0.87 0.00374554 
0.865 0.00264801 
0.86 0.00185424 
0.855 0.00128612 
0.85 0.00088369 
0.845 0.000601519 
0.84 0.000405662 
0.835 0.000271066 
0.83 0.00017948 
0.825 0.000117766 
0.82 7.65812e-05 
0.815 4.93574e-05 
0.81 3.15315e-05 
0.805 1.9968e-05 
0.8 1.25358e-05 
0.795 7.80243e-06 
0.79 4.81507e-06 
0.785 2.94646e-06 
0.78 1.78796e-06 
0.775 1.07597e-06 
0.77 6.42192e-07 
0.765 3.80171e-07 
0.76 2.2324e-07 
0.755 1.30039e-07 
0.75 7.51477e-08 
0.745 4.30846e-08 
0.74 2.45089e-08 
0.735 1.38339e-08 
0.73 7.74844e-09 
0.725 4.30683e-09 
0.72 2.37575e-09 
0.715 1.30067e-09 
0.71 7.06776e-10 
0.705 3.81214e-10 
0.7 2.04104e-10 
0.695 1.08481e-10 
0.69 5.7239e-11 
0.685 2.99843e-11 
0.68 1.55947e-11 
0.675 8.05312e-12 
0.67 4.12927e-12 
0.665 2.10244e-12 
0.66 1.063e-12 
0.655 5.33732e-13 
0.65 2.66139e-13 
0.645 1.31797e-13 
0.64 6.48236e-14 
0.635 3.16669e-14 
0.63 1.53652e-14 
0.625 7.40541e-15 
0.62 3.54527e-15 
0.615 1.68599e-15 
0.61 7.96484e-16 
0.605 3.73793e-16 
0.6 1.74272e-16 
0.595 8.072e-17 
0.59 3.71451e-17 
0.585 1.69824e-17 
0.58 7.71413e-18 
0.575 3.48155e-18 
0.57 1.56124e-18 
0.565 6.95636e-19 
0.56 3.0798e-19 
0.555 1.35488e-19 
0.55 5.9227e-20 
0.545 2.57271e-20 
0.54 1.1105e-20 
0.535 4.76339e-21 
0.53 2.03044e-21 
0.525 8.60162e-22 
0.52 3.62319e-22 
0.515 1.5216e-22 
0.51 6.47277e-23 
0.505 3.03697e-23 
0.5 2.13601e-23 
0.495 3.03697e-23 
0.49 6.47277e-23 
0.485 1.5216e-22 
0.48 3.62319e-22 
0.475 8.60162e-22 
0.47 2.03044e-21 
0.465 4.76339e-21 
0.46 1.1105e-20 
0.455 2.57271e-20 
0.45 5.9227e-20 
0.445 1.35488e-19 
0.44 3.0798e-19 
0.435 6.95636e-19 
0.43 1.56124e-18 
0.425 3.48155e-18 
0.42 7.71413e-18 
0.415 1.69824e-17 
0.41 3.71451e-17 
0.405 8.072e-17 
0.4 1.74272e-16 
0.395 3.73793e-16 
0.39 7.96484e-16 
0.385 1.68599e-15 
0.38 3.54527e-15 
0.375 7.40541e-15 
0.37 1.53652e-14 
0.365 3.16669e-14 
0.36 6.48236e-14 
0.355 1.31797e-13 
0.35 2.66139e-13 
0.345 5.33732e-13 
0.34 1.063e-12 
0.335 2.10244e-12 
0.33 4.12927e-12 
0.325 8.05312e-12 
0.32 1.55947e-11 
0.315 2.99843e-11 
0.31 5.7239e-11 
0.305 1.08481e-10 
0.3 2.04104e-10 
0.295 3.81214e-10 
0.29 7.06776e-10 
0.285 1.30067e-09 
0.28 2.37575e-09 
0.275 4.30683e-09 
0.27 7.74844e-09 
0.265 1.38339e-08 
0.26 2.45089e-08 
0.255 4.30846e-08 
0.25 7.51477e-08 
0.245 1.30039e-07 
0.24 2.2324e-07 
0.235 3.80171e-07 
0.23 6.42192e-07 
0.225 1.07597e-06 
0.22 1.78796e-06 
0.215 2.94646e-06 
0.21 4.81507e-06 
0.205 7.80243e-06 
0.2 1.25358e-05 
0.195 1.9968e-05 
0.19 3.15315e-05 
0.185 4.93574e-05 
0.18 7.65812e-05 
0.175 0.000117766 
0.17 0.00017948 
0.165 0.000271066 
0.16 0.000405662 
0.155 0.000601519 
0.15 0.00088369 
0.145 0.00128612 
0.14 0.00185424 
0.135 0.00264801 
0.13 0.00374554 
0.125 0.00524711 
0.12 0.00727965 
0.115 0.0100014 
0.11 0.0136064 
0.105 0.0183289 
0.1 0.0244469 
0.095 0.032284 
0.09 0.0422094 
0.085 0.0546362 
0.08 0.0700154 
0.075 0.0888269 
0.07 0.111566 
0.065 0.138729 
0.06 0.170787 
0.055 0.208168 
0.05 0.251227 
0.045 0.300222 
0.04 0.355287 
0.035 0.416408 
0.03 0.48341 
0.025 0.555947 
0.02 0.633461 
0.015 0.715361 
0.01 0.800929 
0.005 0.884602 
