extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.475 0.000146667 
0.45 0.00015625 
0.425 0.00015625 
0.4 0.00015625 
0.375 0.00015625 
0.35 0.00015625 
0.325 0.00015625 
0.3 0.00015625 
0.275 0.00015625 
0.25 0.00015625 
0.225 0.00015625 
0.2 0.00015625 
0.175 0.00015625 
0.15 0.00015625 
0.125 0.00015625 
0.1 0.00015625 
0.075 0.00015625 
0.05 0.00015625 
0.025 0.00015625 
0 0.00015625 
-0.025 0.00015625 
-0.05 0.00015625 
-0.075 0.00015625 
-0.1 0.00015625 
-0.125 0.00015625 
-0.15 0.00015625 
-0.175 0.00015625 
-0.2 0.00015625 
-0.225 0.00015625 
-0.25 0.00015625 
-0.275 0.00015625 
-0.3 0.00015625 
-0.325 0.00015625 
-0.35 0.00015625 
-0.375 0.00015625 
-0.4 0.00015625 
-0.425 0.00015625 
-0.45 0.00015625 
-0.475 0.000146667 
