extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.475027 0.0124314 
0.475027 0.0124314 
0.450006 0.024271 
0.450006 0.0242709 
0.450006 0.0242709 
0.450006 0.0242709 
0.424989 0.035459 
0.424989 0.0354589 
0.424989 0.0354589 
0.399975 0.0460077 
0.399975 0.0460076 
0.399975 0.0460077 
0.399975 0.0460077 
0.374964 0.0559176 
0.374964 0.0559176 
0.374964 0.0559176 
0.349957 0.0651886 
0.349957 0.0651886 
0.349957 0.0651887 
0.324952 0.0738207 
0.324952 0.0738207 
0.324952 0.0738208 
0.324952 0.0738208 
0.299949 0.0818138 
0.299949 0.0818138 
0.299949 0.0818139 
0.299949 0.0818139 
0.274947 0.0891679 
0.274947 0.0891681 
0.274947 0.0891679 
0.274947 0.0891679 
0.249948 0.0958827 
0.249948 0.0958829 
0.249948 0.0958828 
0.249948 0.0958827 
0.22495 0.101958 
0.22495 0.101958 
0.22495 0.101958 
0.22495 0.101958 
0.199952 0.107394 
0.199953 0.107394 
0.199953 0.107394 
0.174956 0.112191 
0.174956 0.112191 
0.174956 0.112191 
0.149961 0.116348 
0.149961 0.116348 
0.149961 0.116348 
0.149961 0.116348 
0.124967 0.119866 
0.124967 0.119866 
0.124967 0.119866 
0.124967 0.119866 
0.0999727 0.122744 
0.0999727 0.122744 
0.0999727 0.122744 
0.0999727 0.122744 
0.0749791 0.124983 
0.0749791 0.124983 
0.0749791 0.124983 
0.0749792 0.124983 
0.0499859 0.126582 
0.0499859 0.126582 
0.0499859 0.126582 
0.0499859 0.126582 
0.0249929 0.127541 
0.0249929 0.127541 
0.0249929 0.127541 
0.0249929 0.127541 
0 0.127861 
-0.0249929 0.127541 
-0.0249929 0.127541 
-0.0249929 0.127541 
-0.0249929 0.127541 
-0.0499859 0.126582 
-0.0499859 0.126582 
-0.0499859 0.126582 
-0.0499859 0.126582 
-0.0749791 0.124983 
-0.0749791 0.124983 
-0.0749791 0.124983 
-0.0749792 0.124983 
-0.0999727 0.122744 
-0.0999727 0.122744 
-0.0999727 0.122744 
-0.0999727 0.122744 
-0.124967 0.119866 
-0.124967 0.119866 
-0.124967 0.119866 
-0.124967 0.119866 
-0.149961 0.116348 
-0.149961 0.116348 
-0.149961 0.116348 
-0.149961 0.116348 
-0.174956 0.112191 
-0.174956 0.112191 
-0.174956 0.112191 
-0.199952 0.107394 
-0.199953 0.107394 
-0.199953 0.107394 
-0.22495 0.101958 
-0.22495 0.101958 
-0.22495 0.101958 
-0.22495 0.101958 
-0.249948 0.0958827 
-0.249948 0.0958829 
-0.249948 0.0958828 
-0.249948 0.0958827 
-0.274947 0.0891679 
-0.274947 0.0891681 
-0.274947 0.0891679 
-0.274947 0.0891679 
-0.299949 0.0818138 
-0.299949 0.0818138 
-0.299949 0.0818139 
-0.299949 0.0818139 
-0.324952 0.0738207 
-0.324952 0.0738207 
-0.324952 0.0738208 
-0.324952 0.0738208 
-0.349957 0.0651886 
-0.349957 0.0651886 
-0.349957 0.0651887 
-0.349957 0.0651887 
-0.374964 0.0559176 
-0.374964 0.0559176 
-0.374964 0.0559176 
-0.374964 0.0559177 
-0.399975 0.0460077 
-0.399975 0.0460076 
-0.399975 0.0460077 
-0.399975 0.0460077 
-0.424989 0.035459 
-0.424989 0.0354589 
-0.424989 0.0354589 
-0.424989 0.0354589 
-0.450006 0.024271 
-0.450006 0.0242709 
-0.450006 0.0242709 
-0.450006 0.0242709 
-0.475027 0.0124314 
-0.475027 0.0124314 
-0.475027 0.0124314 
-0.475027 0.0124314 
