extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.474549 0.0125988 
0.474549 0.0125988 
0.474549 0.0125988 
0.447905 0.025738 
0.447905 0.025738 
0.447905 0.025738 
0.447905 0.025738 
0.421394 0.0378515 
0.421394 0.0378515 
0.421394 0.0378515 
0.395106 0.0490949 
0.395106 0.049095 
0.395106 0.0490948 
0.395106 0.0490948 
0.369045 0.0595333 
0.369045 0.0595333 
0.369045 0.0595333 
0.343219 0.0691651 
0.343219 0.0691651 
0.343219 0.0691651 
0.343219 0.0691651 
0.317641 0.0779667 
0.317641 0.0779668 
0.317641 0.0779667 
0.292323 0.0859193 
0.292323 0.0859194 
0.292323 0.0859194 
0.267266 0.0930242 
0.267266 0.0930242 
0.267266 0.0930241 
0.267266 0.0930242 
0.242461 0.0993054 
0.242461 0.0993054 
0.242461 0.0993055 
0.242461 0.0993055 
0.217878 0.104829 
0.217878 0.104829 
0.217878 0.104829 
0.193472 0.109731 
0.193472 0.109731 
0.193472 0.109731 
0.193472 0.109731 
0.1692 0.114113 
0.1692 0.114113 
0.1692 0.114113 
0.1692 0.114113 
0.145025 0.118037 
0.145025 0.118037 
0.145025 0.118037 
0.145025 0.118037 
0.120907 0.121529 
0.120907 0.121529 
0.120907 0.121529 
0.120907 0.121529 
0.0968033 0.124568 
0.0968033 0.124568 
0.0968033 0.124568 
0.0968033 0.124568 
0.0726715 0.127066 
0.0726715 0.127066 
0.0726715 0.127066 
0.0484885 0.128897 
0.0484885 0.128897 
0.0484885 0.128897 
0.0484885 0.128897 
0.0242583 0.130017 
0.0242583 0.130017 
0.0242583 0.130017 
0 0.130394 
-0.0242583 0.130017 
-0.0242583 0.130017 
-0.0242583 0.130017 
-0.0484885 0.128897 
-0.0484885 0.128897 
-0.0484885 0.128897 
-0.0484885 0.128897 
-0.0726715 0.127066 
-0.0726715 0.127066 
-0.0726715 0.127066 
-0.0968033 0.124568 
-0.0968033 0.124568 
-0.0968033 0.124568 
-0.0968033 0.124568 
-0.120907 0.121529 
-0.120907 0.121529 
-0.120907 0.121529 
-0.120907 0.121529 
-0.145025 0.118037 
-0.145025 0.118037 
-0.145025 0.118037 
-0.145025 0.118037 
-0.1692 0.114113 
-0.1692 0.114113 
-0.1692 0.114113 
-0.1692 0.114113 
-0.193472 0.109731 
-0.193472 0.109731 
-0.193472 0.109731 
-0.193472 0.109731 
-0.217878 0.104829 
-0.217878 0.104829 
-0.217878 0.104829 
-0.242461 0.0993054 
-0.242461 0.0993054 
-0.242461 0.0993055 
-0.242461 0.0993055 
-0.267266 0.0930242 
-0.267266 0.0930242 
-0.267266 0.0930241 
-0.267266 0.0930242 
-0.292323 0.0859193 
-0.292323 0.0859192 
-0.292323 0.0859194 
-0.292323 0.0859194 
-0.317641 0.0779667 
-0.317641 0.0779668 
-0.317641 0.0779667 
-0.317641 0.0779667 
-0.343219 0.0691651 
-0.343219 0.0691651 
-0.343219 0.0691651 
-0.343219 0.0691651 
-0.369045 0.0595333 
-0.369045 0.0595333 
-0.369045 0.0595335 
-0.369045 0.0595333 
-0.395106 0.0490949 
-0.395106 0.049095 
-0.395106 0.0490948 
-0.395106 0.0490948 
-0.421394 0.0378515 
-0.421394 0.0378515 
-0.421394 0.0378515 
-0.421394 0.0378515 
-0.447905 0.025738 
-0.447905 0.025738 
-0.447905 0.025738 
-0.447905 0.025738 
-0.474549 0.0125988 
-0.474549 0.0125988 
-0.474549 0.0125988 
-0.474549 0.0125988 
