extracted simu data (only one row of particles
file structure:
  y  |  T  

0.975 0.57531 
0.95 0.269382 
0.925 0.103703 
0.9 0.0332904 
0.875 0.00902577 
0.85 0.00208667 
0.825 0.000413895 
0.8 7.06211e-05 
0.775 1.03549e-05 
0.75 1.29803e-06 
0.725 1.37676e-07 
0.7 1.21383e-08 
0.675 8.63639e-10 
0.65 4.70873e-11 
0.625 1.7776e-12 
0.6 3.54589e-14 
0.575 8.97504e-43 
0.55 7.64084e-72 
0.525 3.592e-101 
0.5 4.36046e-131 
0.475 8.79655e-103 
0.45 7.14289e-73 
0.425 2.13341e-43 
0.4 3.54589e-14 
0.375 1.7776e-12 
0.35 4.70873e-11 
0.325 8.63639e-10 
0.3 1.21383e-08 
0.275 1.37676e-07 
0.25 1.29803e-06 
0.225 1.03549e-05 
0.2 7.06211e-05 
0.175 0.000413895 
0.15 0.00208667 
0.125 0.00902577 
0.1 0.0332904 
0.075 0.103703 
0.05 0.269382 
0.025 0.57531 
