extracted simu data (only one row of particles
file structure:
  y  |  T  

0.9875 0.780507 
0.975 0.57762 
0.9625 0.404176 
0.95 0.2669 
0.9375 0.166158 
0.925 0.0974849 
0.9125 0.0539104 
0.9 0.0281179 
0.8875 0.0138437 
0.875 0.00644082 
0.8625 0.00283512 
0.85 0.00118219 
0.8375 0.000467558 
0.825 0.000175617 
0.8125 6.27203e-05 
0.8 2.13238e-05 
0.7875 6.90905e-06 
0.775 2.13557e-06 
0.7625 6.30331e-07 
0.75 1.77814e-07 
0.7375 4.79793e-08 
0.725 1.23922e-08 
0.7125 3.06574e-09 
0.7 7.2688e-10 
0.6875 1.65253e-10 
0.675 3.60398e-11 
0.6625 7.54253e-12 
0.65 1.51522e-12 
0.6375 2.92251e-13 
0.625 5.41272e-14 
0.6125 9.62691e-15 
0.6 1.64426e-15 
0.5875 2.69668e-16 
0.575 4.24619e-17 
0.5625 6.41768e-18 
0.55 9.30737e-19 
0.5375 1.29471e-19 
0.525 1.72694e-20 
0.5125 2.23766e-21 
0.5 5.39745e-22 
0.4875 2.23766e-21 
0.475 1.72694e-20 
0.4625 1.29471e-19 
0.45 9.30737e-19 
0.4375 6.41768e-18 
0.425 4.24619e-17 
0.4125 2.69668e-16 
0.4 1.64426e-15 
0.3875 9.62691e-15 
0.375 5.41272e-14 
0.3625 2.92251e-13 
0.35 1.51522e-12 
0.3375 7.54253e-12 
0.325 3.60398e-11 
0.3125 1.65253e-10 
0.3 7.2688e-10 
0.2875 3.06574e-09 
0.275 1.23922e-08 
0.2625 4.79793e-08 
0.25 1.77814e-07 
0.2375 6.30331e-07 
0.225 2.13557e-06 
0.2125 6.90905e-06 
0.2 2.13238e-05 
0.1875 6.27203e-05 
0.175 0.000175617 
0.1625 0.000467558 
0.15 0.00118219 
0.1375 0.00283512 
0.125 0.00644082 
0.1125 0.0138437 
0.1 0.0281179 
0.0875 0.0539104 
0.075 0.0974849 
0.0625 0.166158 
0.05 0.2669 
0.0375 0.404176 
0.025 0.57762 
0.0125 0.780507 
