extracted simu data (only one row of particles
file structure:
  y  |  T  

0.98 0.541406 
0.96 0.312417 
0.94 0.156508 
0.92 0.0718711 
0.9 0.0304602 
0.88 0.0118581 
0.86 0.0042656 
0.84 0.00141347 
0.82 0.000429286 
0.8 0.000118642 
0.78 2.95626e-05 
0.76 6.58032e-06 
0.74 1.29619e-06 
0.72 2.23766e-07 
0.7 3.34941e-08 
0.68 4.28358e-09 
0.66 4.57441e-10 
0.64 3.92587e-11 
0.62 2.53018e-12 
0.6 1.07624e-13 
0.58 2.22631e-15 
0.56 8.34843e-44 
0.54 1.95463e-73 
0.52 1.18219e-103 
0.5 0 
0.48 0 
0.46 7.00865e-75 
0.44 8.37946e-45 
0.42 2.22631e-15 
0.4 1.07624e-13 
0.38 2.53018e-12 
0.36 3.92587e-11 
0.34 4.57441e-10 
0.32 4.28358e-09 
0.3 3.34941e-08 
0.28 2.23766e-07 
0.26 1.29619e-06 
0.24 6.58032e-06 
0.22 2.95626e-05 
0.2 0.000118642 
0.18 0.000429286 
0.16 0.00141347 
0.14 0.0042656 
0.12 0.0118581 
0.1 0.0304602 
0.08 0.0718711 
0.06 0.156508 
0.04 0.312417 
0.02 0.541406 
