extracted simu data (only one row of particles
file structure:
  x  |  T  

0.995 1 
0.985 1 
0.975 1 
0.965 1 
0.955 1 
0.945 1 
0.935 1 
0.925 1 
0.915 1 
0.905 1 
0.895 1 
0.885 1 
0.875 1 
0.865 1 
0.855 1 
0.845 1 
0.835 1 
0.825 1 
0.815 1 
0.805 1 
0.795 1 
0.785 1 
0.775 1 
0.765 1 
0.755 1 
0.745 1 
0.735 1 
0.725 1 
0.715 1 
0.705 1 
0.695 1 
0.685 1 
0.675 1 
0.665 1 
0.655 1 
0.645 1 
0.635 1 
0.625 1 
0.615 1 
0.605 1 
0.595 1 
0.585 1 
0.575 1 
0.565 1 
0.555 1 
0.545 0.999821 
0.535 0.995577 
0.525 0.96683 
0.515 0.864287 
0.505 0.643944 
0.495 0.356056 
0.485 0.135713 
0.475 0.0331699 
0.465 0.00442252 
0.455 0.000179322 
0.445 1.75845e-33 
0.435 0 
0.425 0 
0.415 0 
0.405 0 
0.395 0 
0.385 0 
0.375 0 
0.365 0 
0.355 0 
0.345 0 
0.335 0 
0.325 0 
0.315 0 
0.305 0 
0.295 0 
0.285 0 
0.275 0 
0.265 0 
0.255 0 
0.245 0 
0.235 0 
0.225 0 
0.215 0 
0.205 0 
0.195 0 
0.185 0 
0.175 0 
0.165 0 
0.155 0 
0.145 0 
0.135 0 
0.125 0 
0.115 0 
0.105 0 
0.095 0 
0.085 0 
0.075 0 
0.065 0 
0.055 0 
0.045 0 
0.035 0 
0.025 0 
0.015 0 
0.005 0 
