extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.474988 0.0148907 
0.474988 0.0148907 
0.474988 0.0148907 
0.474988 0.0148907 
0.449784 0.0257079 
0.449784 0.0257079 
0.449784 0.0257078 
0.449784 0.0257079 
0.42456 0.0363818 
0.42456 0.0363818 
0.42456 0.0363818 
0.42456 0.0363818 
0.399377 0.0464027 
0.399377 0.0464026 
0.399377 0.0464027 
0.399377 0.0464027 
0.374236 0.0557908 
0.374236 0.0557908 
0.374236 0.0557909 
0.374236 0.0557908 
0.349131 0.0645673 
0.349131 0.0645673 
0.349132 0.0645674 
0.349132 0.0645673 
0.324061 0.0727323 
0.324061 0.0727322 
0.324061 0.0727321 
0.324061 0.0727323 
0.299023 0.0802858 
0.299023 0.0802858 
0.299023 0.0802857 
0.299023 0.0802859 
0.274013 0.0872281 
0.274012 0.087228 
0.274013 0.0872279 
0.274013 0.0872281 
0.249028 0.0935585 
0.249028 0.0935584 
0.249028 0.0935583 
0.249028 0.0935585 
0.224066 0.099278 
0.224066 0.0992779 
0.224066 0.0992778 
0.224066 0.0992777 
0.199124 0.104389 
0.199124 0.104389 
0.199124 0.104388 
0.199124 0.104388 
0.174199 0.108893 
0.174199 0.108893 
0.174199 0.108892 
0.174199 0.108892 
0.149288 0.112791 
0.149288 0.112791 
0.149288 0.112791 
0.149288 0.112791 
0.124389 0.116084 
0.124389 0.116084 
0.124389 0.116084 
0.124389 0.116084 
0.0994999 0.118774 
0.0994999 0.118774 
0.0994999 0.118774 
0.0994999 0.118773 
0.0746182 0.120862 
0.0746182 0.120862 
0.0746182 0.120862 
0.0746182 0.120862 
0.0497423 0.122352 
0.0497423 0.122352 
0.0497423 0.122352 
0.0248702 0.123245 
0.0248702 0.123245 
0 0.123543 
-0.0248702 0.123245 
-0.0248702 0.123245 
-0.0497423 0.122352 
-0.0497423 0.122352 
-0.0497423 0.122352 
-0.0746182 0.120862 
-0.0746182 0.120862 
-0.0746182 0.120862 
-0.0746182 0.120862 
-0.0994999 0.118774 
-0.0994999 0.118774 
-0.0994999 0.118774 
-0.0994999 0.118773 
-0.124389 0.116084 
-0.124389 0.116084 
-0.124389 0.116084 
-0.124389 0.116084 
-0.149288 0.112791 
-0.149288 0.112791 
-0.149288 0.112791 
-0.149288 0.112791 
-0.174199 0.108893 
-0.174199 0.108893 
-0.174199 0.108892 
-0.174199 0.108892 
-0.199124 0.104389 
-0.199124 0.104389 
-0.199124 0.104388 
-0.199124 0.104388 
-0.224066 0.099278 
-0.224066 0.0992779 
-0.224066 0.0992778 
-0.224066 0.0992777 
-0.249028 0.0935585 
-0.249028 0.0935584 
-0.249028 0.0935583 
-0.249028 0.0935585 
-0.274013 0.0872281 
-0.274013 0.087228 
-0.274013 0.0872279 
-0.274013 0.0872281 
-0.299023 0.0802858 
-0.299023 0.0802858 
-0.299023 0.0802857 
-0.299023 0.0802859 
-0.324061 0.0727323 
-0.324061 0.0727322 
-0.324061 0.0727321 
-0.324061 0.0727323 
-0.349131 0.0645673 
-0.349131 0.0645673 
-0.349132 0.0645674 
-0.349132 0.0645673 
-0.374236 0.0557908 
-0.374236 0.0557908 
-0.374236 0.0557909 
-0.374236 0.0557908 
-0.399377 0.0464027 
-0.399377 0.0464026 
-0.399377 0.0464027 
-0.399377 0.0464027 
-0.42456 0.0363818 
-0.42456 0.0363818 
-0.42456 0.0363818 
-0.42456 0.0363818 
-0.449784 0.0257079 
-0.449784 0.0257079 
-0.449784 0.0257078 
-0.449784 0.0257079 
-0.474988 0.0148907 
-0.474988 0.0148907 
-0.474988 0.0148907 
-0.474988 0.0148907 
