extracted simu data (only one row of particles
file structure:
  y  |  T  

0.995 0.910515 
0.99 0.822126 
0.985 0.735994 
0.98 0.653094 
0.975 0.57432 
0.97 0.500411 
0.965 0.431937 
0.96 0.369294 
0.955 0.3127 
0.95 0.262205 
0.945 0.217707 
0.94 0.178975 
0.935 0.145671 
0.93 0.117383 
0.925 0.0936411 
0.92 0.0739532 
0.915 0.0578194 
0.91 0.0447527 
0.905 0.0342926 
0.9 0.0260152 
0.895 0.0195396 
0.89 0.0145305 
0.885 0.010699 
0.88 0.00780059 
0.875 0.00563188 
0.87 0.00402669 
0.865 0.00285128 
0.86 0.00199966 
0.855 0.00138909 
0.85 0.000955844 
0.845 0.000651573 
0.84 0.000440036 
0.835 0.00029444 
0.83 0.000195218 
0.825 0.000128261 
0.82 8.3512e-05 
0.815 5.38915e-05 
0.81 3.447e-05 
0.805 2.18547e-05 
0.8 1.37361e-05 
0.795 8.55917e-06 
0.79 5.28788e-06 
0.785 3.23925e-06 
0.78 1.96768e-06 
0.775 1.18533e-06 
0.77 7.08167e-07 
0.765 4.19633e-07 
0.76 2.46645e-07 
0.755 1.43805e-07 
0.75 8.31771e-08 
0.745 4.77298e-08 
0.74 2.71744e-08 
0.735 1.53512e-08 
0.73 8.60521e-09 
0.725 4.78681e-09 
0.72 2.64254e-09 
0.715 1.44781e-09 
0.71 7.87307e-10 
0.705 4.24952e-10 
0.7 2.27679e-10 
0.695 1.21092e-10 
0.69 6.39352e-11 
0.685 3.35135e-11 
0.68 1.74411e-11 
0.675 9.01205e-12 
0.67 4.62369e-12 
0.665 2.35553e-12 
0.66 1.19163e-12 
0.655 5.98644e-13 
0.65 2.98665e-13 
0.645 1.47981e-13 
0.64 7.28203e-14 
0.635 3.55908e-14 
0.63 1.72774e-14 
0.625 8.33088e-15 
0.62 3.99013e-15 
0.615 1.89838e-15 
0.61 8.97204e-16 
0.605 4.21236e-16 
0.6 1.96471e-16 
0.595 9.10377e-17 
0.59 4.1909e-17 
0.585 1.91675e-17 
0.58 8.70983e-18 
0.575 3.93231e-18 
0.57 1.76397e-18 
0.565 7.86225e-19 
0.56 3.48198e-19 
0.555 1.53228e-19 
0.55 6.70019e-20 
0.545 2.91128e-20 
0.54 1.257e-20 
0.535 5.39324e-21 
0.53 2.29952e-21 
0.525 9.74403e-22 
0.52 4.10541e-22 
0.515 1.72453e-22 
0.51 7.33781e-23 
0.505 3.44373e-23 
0.5 2.42246e-23 
0.495 3.44373e-23 
0.49 7.33781e-23 
0.485 1.72453e-22 
0.48 4.10541e-22 
0.475 9.74403e-22 
0.47 2.29952e-21 
0.465 5.39324e-21 
0.46 1.257e-20 
0.455 2.91128e-20 
0.45 6.70019e-20 
0.445 1.53228e-19 
0.44 3.48198e-19 
0.435 7.86225e-19 
0.43 1.76397e-18 
0.425 3.93231e-18 
0.42 8.70983e-18 
0.415 1.91675e-17 
0.41 4.1909e-17 
0.405 9.10377e-17 
0.4 1.96471e-16 
0.395 4.21236e-16 
0.39 8.97204e-16 
0.385 1.89838e-15 
0.38 3.99013e-15 
0.375 8.33088e-15 
0.37 1.72774e-14 
0.365 3.55908e-14 
0.36 7.28203e-14 
0.355 1.47981e-13 
0.35 2.98665e-13 
0.345 5.98644e-13 
0.34 1.19163e-12 
0.335 2.35553e-12 
0.33 4.62369e-12 
0.325 9.01205e-12 
0.32 1.74411e-11 
0.315 3.35135e-11 
0.31 6.39352e-11 
0.305 1.21092e-10 
0.3 2.27679e-10 
0.295 4.24952e-10 
0.29 7.87307e-10 
0.285 1.44781e-09 
0.28 2.64254e-09 
0.275 4.78681e-09 
0.27 8.60521e-09 
0.265 1.53512e-08 
0.26 2.71744e-08 
0.255 4.77298e-08 
0.25 8.31771e-08 
0.245 1.43805e-07 
0.24 2.46645e-07 
0.235 4.19633e-07 
0.23 7.08167e-07 
0.225 1.18533e-06 
0.22 1.96768e-06 
0.215 3.23925e-06 
0.21 5.28788e-06 
0.205 8.55917e-06 
0.2 1.37361e-05 
0.195 2.18547e-05 
0.19 3.447e-05 
0.185 5.38915e-05 
0.18 8.3512e-05 
0.175 0.000128261 
0.17 0.000195218 
0.165 0.00029444 
0.16 0.000440036 
0.155 0.000651573 
0.15 0.000955844 
0.145 0.00138909 
0.14 0.00199966 
0.135 0.00285128 
0.13 0.00402669 
0.125 0.00563188 
0.12 0.00780059 
0.115 0.010699 
0.11 0.0145305 
0.105 0.0195396 
0.1 0.0260152 
0.095 0.0342926 
0.09 0.0447527 
0.085 0.0578194 
0.08 0.0739532 
0.075 0.0936411 
0.07 0.117383 
0.065 0.145671 
0.06 0.178975 
0.055 0.217707 
0.05 0.262205 
0.045 0.3127 
0.04 0.369294 
0.035 0.431937 
0.03 0.500411 
0.025 0.57432 
0.02 0.653094 
0.015 0.735994 
0.01 0.822126 
0.005 0.910515 
