extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.487035 0.0128498 
0.487035 0.0128499 
0.487035 0.0128498 
0.487035 0.0128498 
0.460324 0.0263543 
0.460324 0.0263543 
0.460324 0.0263543 
0.460324 0.0263542 
0.433753 0.0388485 
0.433753 0.0388484 
0.407408 0.0504799 
0.407408 0.05048 
0.407408 0.0504799 
0.381286 0.061294 
0.381286 0.061294 
0.381286 0.061294 
0.381286 0.0612939 
0.355395 0.0713078 
0.355395 0.0713079 
0.355395 0.0713079 
0.329746 0.0805032 
0.329746 0.0805032 
0.329746 0.0805032 
0.329746 0.0805032 
0.304352 0.0888562 
0.304352 0.0888562 
0.304352 0.0888562 
0.279219 0.0963576 
0.279219 0.0963576 
0.279219 0.0963577 
0.27922 0.0963578 
0.254345 0.103022 
0.254345 0.103022 
0.254345 0.103022 
0.229709 0.108886 
0.229709 0.108886 
0.229709 0.108886 
0.229709 0.108886 
0.205269 0.11407 
0.205269 0.11407 
0.205269 0.114069 
0.205269 0.114069 
0.180982 0.118692 
0.180982 0.118692 
0.180982 0.118692 
0.180982 0.118692 
0.156809 0.122833 
0.156809 0.122833 
0.156809 0.122833 
0.156809 0.122833 
0.132712 0.126536 
0.132712 0.126536 
0.132712 0.126536 
0.132712 0.126536 
0.108652 0.129804 
0.108652 0.129804 
0.108652 0.129804 
0.108652 0.129804 
0.0845857 0.132588 
0.0845857 0.132588 
0.0845857 0.132588 
0.0604748 0.134763 
0.0604748 0.134763 
0.0604748 0.134763 
0.0363118 0.136245 
0.0363118 0.136245 
0.0363118 0.136245 
0.0363118 0.136245 
0.0121089 0.136998 
0.0121089 0.136998 
0.0121089 0.136998 
-0.0121089 0.136998 
-0.0121089 0.136998 
-0.0121089 0.136998 
-0.0363118 0.136245 
-0.0363118 0.136245 
-0.0363118 0.136245 
-0.0363118 0.136245 
-0.0604748 0.134763 
-0.0604748 0.134763 
-0.0604748 0.134763 
-0.0845857 0.132588 
-0.0845857 0.132588 
-0.0845857 0.132588 
-0.108652 0.129804 
-0.108652 0.129804 
-0.108652 0.129804 
-0.108652 0.129804 
-0.132712 0.126536 
-0.132712 0.126536 
-0.132712 0.126536 
-0.132712 0.126536 
-0.156809 0.122833 
-0.156809 0.122833 
-0.156809 0.122833 
-0.156809 0.122833 
-0.180982 0.118692 
-0.180982 0.118692 
-0.180982 0.118692 
-0.180982 0.118692 
-0.205269 0.11407 
-0.205269 0.11407 
-0.205269 0.114069 
-0.205269 0.114069 
-0.229709 0.108886 
-0.229709 0.108886 
-0.229709 0.108886 
-0.229709 0.108886 
-0.254345 0.103022 
-0.254345 0.103022 
-0.254345 0.103022 
-0.254345 0.103021 
-0.279219 0.0963576 
-0.279219 0.0963576 
-0.279219 0.0963577 
-0.27922 0.0963578 
-0.304352 0.0888562 
-0.304352 0.0888562 
-0.304352 0.0888562 
-0.304352 0.0888562 
-0.329746 0.0805032 
-0.329746 0.0805032 
-0.329746 0.0805032 
-0.329746 0.0805032 
-0.355395 0.0713078 
-0.355395 0.0713079 
-0.355395 0.0713079 
-0.355395 0.0713078 
-0.381286 0.061294 
-0.381286 0.061294 
-0.381286 0.061294 
-0.381286 0.0612939 
-0.407408 0.0504799 
-0.407408 0.05048 
-0.407408 0.0504799 
-0.407408 0.0504798 
-0.433753 0.0388485 
-0.433753 0.0388484 
-0.433753 0.0388483 
-0.433753 0.0388484 
-0.460324 0.0263543 
-0.460324 0.0263543 
-0.460324 0.0263543 
-0.460324 0.0263542 
-0.487035 0.0128498 
-0.487035 0.0128499 
-0.487035 0.0128498 
-0.487035 0.0128498 
