extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.487578 0.0125573 
0.487578 0.0125572 
0.487578 0.0125573 
0.462444 0.0247705 
0.462444 0.0247704 
0.462444 0.0247705 
0.462444 0.0247705 
0.437337 0.0363327 
0.437337 0.0363328 
0.437337 0.0363327 
0.437337 0.0363327 
0.41226 0.0472947 
0.41226 0.0472947 
0.41226 0.0472946 
0.41226 0.0472946 
0.387207 0.0576547 
0.387207 0.0576546 
0.387207 0.0576545 
0.362175 0.067407 
0.362175 0.067407 
0.362175 0.0674071 
0.362175 0.067407 
0.337158 0.076543 
0.337158 0.0765431 
0.337158 0.0765431 
0.337158 0.076543 
0.312154 0.0850522 
0.312154 0.0850522 
0.312154 0.085052 
0.312154 0.085052 
0.28716 0.0929223 
0.28716 0.0929222 
0.262174 0.100144 
0.262174 0.100144 
0.237194 0.106718 
0.237194 0.106718 
0.237194 0.106718 
0.237194 0.106718 
0.212219 0.112644 
0.212219 0.112644 
0.212219 0.112644 
0.187247 0.11792 
0.187247 0.11792 
0.187247 0.11792 
0.187247 0.11792 
0.162278 0.122545 
0.162278 0.122545 
0.162278 0.122545 
0.162278 0.122544 
0.13731 0.126515 
0.137311 0.126515 
0.137311 0.126514 
0.112344 0.129828 
0.112344 0.129828 
0.112344 0.129828 
0.0873782 0.132482 
0.0873782 0.132482 
0.0873782 0.132482 
0.0624128 0.134474 
0.0624128 0.134474 
0.0624128 0.134474 
0.0624128 0.134474 
0.0374476 0.135803 
0.0374476 0.135804 
0.0374476 0.135803 
0.0374476 0.135803 
0.0124825 0.136468 
0.0124825 0.136468 
-0.0124825 0.136468 
-0.0124825 0.136468 
-0.0374476 0.135803 
-0.0374476 0.135804 
-0.0374476 0.135803 
-0.0374476 0.135803 
-0.0624128 0.134474 
-0.0624128 0.134474 
-0.0624128 0.134474 
-0.0624128 0.134474 
-0.0873782 0.132482 
-0.0873782 0.132482 
-0.0873782 0.132482 
-0.112344 0.129828 
-0.112344 0.129828 
-0.112344 0.129828 
-0.13731 0.126515 
-0.137311 0.126515 
-0.137311 0.126514 
-0.162278 0.122545 
-0.162278 0.122545 
-0.162278 0.122545 
-0.162278 0.122544 
-0.187247 0.11792 
-0.187247 0.11792 
-0.187247 0.11792 
-0.187247 0.11792 
-0.212219 0.112644 
-0.212219 0.112644 
-0.212219 0.112644 
-0.237194 0.106718 
-0.237194 0.106718 
-0.237194 0.106718 
-0.237194 0.106718 
-0.262174 0.100144 
-0.262174 0.100144 
-0.262174 0.100144 
-0.262174 0.100144 
-0.28716 0.0929223 
-0.28716 0.0929222 
-0.28716 0.0929222 
-0.28716 0.0929224 
-0.312154 0.0850522 
-0.312154 0.0850522 
-0.312154 0.085052 
-0.312154 0.085052 
-0.337158 0.076543 
-0.337158 0.0765431 
-0.337158 0.0765431 
-0.337158 0.076543 
-0.362175 0.067407 
-0.362175 0.067407 
-0.362175 0.0674071 
-0.362175 0.067407 
-0.387207 0.0576547 
-0.387207 0.0576546 
-0.387207 0.0576545 
-0.387207 0.0576547 
-0.41226 0.0472947 
-0.41226 0.0472947 
-0.41226 0.0472946 
-0.41226 0.0472946 
-0.437337 0.0363327 
-0.437337 0.0363328 
-0.437337 0.0363327 
-0.437337 0.0363327 
-0.462444 0.0247705 
-0.462444 0.0247704 
-0.462444 0.0247705 
-0.462444 0.0247705 
-0.487578 0.0125573 
-0.487578 0.0125572 
-0.487578 0.0125572 
-0.487578 0.0125573 
