extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.4875 0.00440255 
0.4875 0.00440255 
0.462499 0.012608 
0.462499 0.012608 
0.437499 0.0202103 
0.437499 0.0202103 
0.412499 0.0272336 
0.412499 0.0272336 
0.387499 0.0337017 
0.387499 0.0337017 
0.362499 0.0396379 
0.362499 0.0396379 
0.337499 0.0450649 
0.337499 0.0450649 
0.312499 0.0500042 
0.312499 0.0500042 
0.287499 0.0544769 
0.287499 0.0544769 
0.262499 0.0585025 
0.262499 0.0585025 
0.237499 0.0620997 
0.237499 0.0620997 
0.212499 0.0652857 
0.212499 0.0652857 
0.187499 0.0680763 
0.1875 0.0680763 
0.1625 0.0704857 
0.1625 0.0704857 
0.1375 0.0725268 
0.1375 0.0725267 
0.1125 0.0742105 
0.1125 0.0742104 
0.0874998 0.0755461 
0.0624998 0.0765412 
0.0374999 0.0772014 
0.0125 0.0775306 
0.0125 0.0775306 
-0.0125 0.0775306 
-0.0125 0.0775306 
-0.0374999 0.0772014 
-0.0624998 0.0765412 
-0.0874998 0.0755461 
-0.1125 0.0742105 
-0.1125 0.0742104 
-0.1375 0.0725268 
-0.1375 0.0725267 
-0.1625 0.0704857 
-0.1625 0.0704857 
-0.187499 0.0680763 
-0.187499 0.0680763 
-0.212499 0.0652857 
-0.212499 0.0652857 
-0.237499 0.0620997 
-0.237499 0.0620997 
-0.262499 0.0585025 
-0.262499 0.0585025 
-0.287499 0.0544769 
-0.287499 0.0544769 
-0.312499 0.0500042 
-0.312499 0.0500042 
-0.337499 0.0450649 
-0.337499 0.0450649 
-0.362499 0.0396379 
-0.362499 0.0396379 
-0.387499 0.0337017 
-0.387499 0.0337017 
-0.412499 0.0272336 
-0.412499 0.0272336 
-0.437499 0.0202103 
-0.437499 0.0202103 
-0.437499 0.0202103 
-0.462499 0.012608 
-0.462499 0.012608 
-0.462499 0.012608 
-0.462499 0.012608 
-0.4875 0.00440255 
-0.4875 0.00440255 
-0.4875 0.00440256 
