extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.4875 0.000414451 
0.4625 0.000809362 
0.4375 0.00095527 
0.4125 0.00100054 
0.3875 0.00101241 
0.3625 0.00101504 
0.3375 0.00101554 
0.3125 0.00101561 
0.2875 0.00101562 
0.2625 0.00101562 
0.2375 0.00101562 
0.2125 0.00101563 
0.1875 0.00101563 
0.1625 0.00101563 
0.1375 0.00101563 
0.1125 0.00101563 
0.0875 0.00101563 
0.0625 0.00101563 
0.0375 0.00101563 
0.0125 0.00101563 
-0.0125 0.00101563 
-0.0375 0.00101563 
-0.0625 0.00101563 
-0.0875 0.00101563 
-0.1125 0.00101563 
-0.1375 0.00101563 
-0.1625 0.00101563 
-0.1875 0.00101563 
-0.2125 0.00101563 
-0.2375 0.00101562 
-0.2625 0.00101562 
-0.2875 0.00101562 
-0.3125 0.00101561 
-0.3375 0.00101554 
-0.3625 0.00101504 
-0.3875 0.00101241 
-0.4125 0.00100054 
-0.4375 0.00095527 
-0.4625 0.000809362 
-0.4875 0.000414451 
