extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.487501 0.00590282 
0.487501 0.00590285 
0.462493 0.01805 
0.462493 0.01805 
0.437475 0.0295627 
0.437475 0.0295626 
0.412461 0.0404329 
0.412461 0.0404328 
0.412461 0.0404328 
0.38745 0.0506639 
0.38745 0.0506639 
0.38745 0.050664 
0.38745 0.050664 
0.362442 0.0602562 
0.362442 0.0602562 
0.362442 0.0602563 
0.337437 0.0692096 
0.337437 0.0692096 
0.337437 0.0692097 
0.337437 0.0692097 
0.312435 0.077524 
0.312435 0.077524 
0.312435 0.0775241 
0.312435 0.0775241 
0.287434 0.0851993 
0.287434 0.0851993 
0.287434 0.0851994 
0.287434 0.0851993 
0.262435 0.0922355 
0.262435 0.0922355 
0.262435 0.0922354 
0.237437 0.0986322 
0.237437 0.0986324 
0.237437 0.0986322 
0.237437 0.0986322 
0.212441 0.104389 
0.212441 0.104389 
0.212441 0.104389 
0.212441 0.10439 
0.187445 0.109507 
0.187445 0.109507 
0.187445 0.109507 
0.162451 0.113985 
0.162451 0.113985 
0.162451 0.113985 
0.137457 0.117824 
0.137457 0.117824 
0.137457 0.117824 
0.137457 0.117824 
0.112464 0.121023 
0.112464 0.121023 
0.112464 0.121023 
0.112464 0.121023 
0.0874717 0.123582 
0.0874717 0.123582 
0.0874717 0.123582 
0.0874717 0.123582 
0.0624795 0.125501 
0.0624795 0.125501 
0.0624795 0.125501 
0.0624795 0.125501 
0.0374876 0.126781 
0.0374876 0.126781 
0.0374876 0.126781 
0.0374876 0.126781 
0.0124959 0.127421 
0.0124959 0.127421 
0.0124959 0.127421 
-0.0124959 0.127421 
-0.0124959 0.127421 
-0.0124959 0.127421 
-0.0374876 0.126781 
-0.0374876 0.126781 
-0.0374876 0.126781 
-0.0374876 0.126781 
-0.0624795 0.125501 
-0.0624795 0.125501 
-0.0624795 0.125501 
-0.0624795 0.125501 
-0.0874717 0.123582 
-0.0874717 0.123582 
-0.0874717 0.123582 
-0.0874717 0.123582 
-0.112464 0.121023 
-0.112464 0.121023 
-0.112464 0.121023 
-0.112464 0.121023 
-0.137457 0.117824 
-0.137457 0.117824 
-0.137457 0.117824 
-0.137457 0.117824 
-0.162451 0.113985 
-0.162451 0.113985 
-0.162451 0.113985 
-0.187445 0.109507 
-0.187445 0.109507 
-0.187445 0.109507 
-0.212441 0.104389 
-0.212441 0.104389 
-0.212441 0.104389 
-0.212441 0.10439 
-0.237437 0.0986322 
-0.237437 0.0986324 
-0.237437 0.0986322 
-0.237437 0.0986322 
-0.262435 0.0922355 
-0.262435 0.0922357 
-0.262435 0.0922355 
-0.262435 0.0922354 
-0.287434 0.0851993 
-0.287434 0.0851993 
-0.287434 0.0851994 
-0.287434 0.0851993 
-0.312435 0.077524 
-0.312435 0.077524 
-0.312435 0.0775241 
-0.312435 0.0775241 
-0.337437 0.0692096 
-0.337437 0.0692096 
-0.337437 0.0692097 
-0.337437 0.0692097 
-0.362442 0.0602562 
-0.362442 0.0602562 
-0.362442 0.0602563 
-0.362442 0.0602563 
-0.38745 0.0506639 
-0.38745 0.0506639 
-0.38745 0.050664 
-0.38745 0.050664 
-0.412461 0.0404329 
-0.412461 0.0404328 
-0.412461 0.0404327 
-0.412461 0.0404328 
-0.437475 0.0295627 
-0.437475 0.0295626 
-0.437475 0.0295626 
-0.437475 0.0295626 
-0.462493 0.01805 
-0.462493 0.01805 
-0.462493 0.0180501 
-0.462493 0.01805 
-0.487501 0.00590282 
-0.487501 0.00590284 
-0.487501 0.00590286 
-0.487501 0.00590285 
